#    L    TT             EE             BB             TE          
  5539    0.71899E+00    0.11152E-01    0.54742E-02   -0.13937E-01
  5540    0.71864E+00    0.11143E-01    0.54723E-02   -0.13925E-01
  5541    0.71831E+00    0.11133E-01    0.54704E-02   -0.13912E-01
  5542    0.71799E+00    0.11124E-01    0.54685E-02   -0.13900E-01
  5543    0.71768E+00    0.11114E-01    0.54667E-02   -0.13887E-01
  5544    0.71737E+00    0.11104E-01    0.54648E-02   -0.13875E-01
  5545    0.71705E+00    0.11095E-01    0.54629E-02   -0.13862E-01
  5546    0.71673E+00    0.11085E-01    0.54610E-02   -0.13850E-01
  5547    0.71641E+00    0.11076E-01    0.54591E-02   -0.13838E-01
  5548    0.71607E+00    0.11066E-01    0.54572E-02   -0.13825E-01
  5549    0.71572E+00    0.11057E-01    0.54554E-02   -0.13813E-01
  5550    0.71536E+00    0.11047E-01    0.54535E-02   -0.13801E-01
  5551    0.71498E+00    0.11038E-01    0.54516E-02   -0.13789E-01
  5552    0.71458E+00    0.11028E-01    0.54497E-02   -0.13777E-01
  5553    0.71417E+00    0.11019E-01    0.54479E-02   -0.13765E-01
  5554    0.71374E+00    0.11009E-01    0.54460E-02   -0.13753E-01
  5555    0.71330E+00    0.11000E-01    0.54441E-02   -0.13741E-01
  5556    0.71284E+00    0.10990E-01    0.54423E-02   -0.13729E-01
  5557    0.71237E+00    0.10981E-01    0.54404E-02   -0.13717E-01
  5558    0.71190E+00    0.10972E-01    0.54385E-02   -0.13705E-01
  5559    0.71142E+00    0.10962E-01    0.54367E-02   -0.13693E-01
  5560    0.71094E+00    0.10953E-01    0.54348E-02   -0.13682E-01
  5561    0.71046E+00    0.10943E-01    0.54329E-02   -0.13670E-01
  5562    0.70999E+00    0.10934E-01    0.54311E-02   -0.13658E-01
  5563    0.70953E+00    0.10925E-01    0.54292E-02   -0.13646E-01
  5564    0.70908E+00    0.10916E-01    0.54274E-02   -0.13635E-01
  5565    0.70865E+00    0.10906E-01    0.54255E-02   -0.13623E-01
  5566    0.70823E+00    0.10897E-01    0.54236E-02   -0.13611E-01
  5567    0.70783E+00    0.10888E-01    0.54218E-02   -0.13599E-01
  5568    0.70744E+00    0.10878E-01    0.54199E-02   -0.13588E-01
  5569    0.70708E+00    0.10869E-01    0.54181E-02   -0.13576E-01
  5570    0.70673E+00    0.10860E-01    0.54162E-02   -0.13564E-01
  5571    0.70639E+00    0.10851E-01    0.54144E-02   -0.13552E-01
  5572    0.70607E+00    0.10842E-01    0.54125E-02   -0.13540E-01
  5573    0.70576E+00    0.10833E-01    0.54106E-02   -0.13528E-01
  5574    0.70546E+00    0.10823E-01    0.54088E-02   -0.13516E-01
  5575    0.70516E+00    0.10814E-01    0.54069E-02   -0.13504E-01
  5576    0.70486E+00    0.10805E-01    0.54051E-02   -0.13492E-01
  5577    0.70456E+00    0.10796E-01    0.54032E-02   -0.13480E-01
  5578    0.70425E+00    0.10787E-01    0.54014E-02   -0.13469E-01
  5579    0.70394E+00    0.10778E-01    0.53995E-02   -0.13457E-01
  5580    0.70361E+00    0.10769E-01    0.53977E-02   -0.13445E-01
  5581    0.70327E+00    0.10760E-01    0.53959E-02   -0.13433E-01
  5582    0.70291E+00    0.10751E-01    0.53940E-02   -0.13422E-01
  5583    0.70254E+00    0.10742E-01    0.53922E-02   -0.13410E-01
  5584    0.70215E+00    0.10733E-01    0.53903E-02   -0.13399E-01
  5585    0.70175E+00    0.10724E-01    0.53885E-02   -0.13387E-01
  5586    0.70133E+00    0.10715E-01    0.53867E-02   -0.13376E-01
  5587    0.70089E+00    0.10706E-01    0.53848E-02   -0.13364E-01
  5588    0.70045E+00    0.10697E-01    0.53830E-02   -0.13353E-01
  5589    0.69999E+00    0.10688E-01    0.53812E-02   -0.13342E-01
  5590    0.69953E+00    0.10679E-01    0.53793E-02   -0.13331E-01
  5591    0.69907E+00    0.10670E-01    0.53775E-02   -0.13319E-01
  5592    0.69861E+00    0.10661E-01    0.53757E-02   -0.13308E-01
  5593    0.69815E+00    0.10653E-01    0.53738E-02   -0.13297E-01
  5594    0.69770E+00    0.10644E-01    0.53720E-02   -0.13286E-01
  5595    0.69726E+00    0.10635E-01    0.53702E-02   -0.13275E-01
  5596    0.69683E+00    0.10626E-01    0.53684E-02   -0.13263E-01
  5597    0.69642E+00    0.10617E-01    0.53665E-02   -0.13252E-01
  5598    0.69602E+00    0.10608E-01    0.53647E-02   -0.13241E-01
  5599    0.69565E+00    0.10600E-01    0.53629E-02   -0.13229E-01
  5600    0.69529E+00    0.10591E-01    0.53611E-02   -0.13218E-01
  5601    0.69494E+00    0.10582E-01    0.53593E-02   -0.13207E-01
  5602    0.69462E+00    0.10573E-01    0.53574E-02   -0.13195E-01
  5603    0.69430E+00    0.10565E-01    0.53556E-02   -0.13184E-01
  5604    0.69400E+00    0.10556E-01    0.53538E-02   -0.13173E-01
  5605    0.69371E+00    0.10547E-01    0.53520E-02   -0.13161E-01
  5606    0.69343E+00    0.10539E-01    0.53502E-02   -0.13150E-01
  5607    0.69314E+00    0.10530E-01    0.53483E-02   -0.13138E-01
  5608    0.69286E+00    0.10521E-01    0.53465E-02   -0.13127E-01
  5609    0.69258E+00    0.10513E-01    0.53447E-02   -0.13116E-01
  5610    0.69228E+00    0.10504E-01    0.53429E-02   -0.13105E-01
  5611    0.69198E+00    0.10496E-01    0.53411E-02   -0.13093E-01
  5612    0.69166E+00    0.10487E-01    0.53393E-02   -0.13082E-01
  5613    0.69133E+00    0.10478E-01    0.53375E-02   -0.13071E-01
  5614    0.69098E+00    0.10470E-01    0.53356E-02   -0.13060E-01
  5615    0.69061E+00    0.10461E-01    0.53338E-02   -0.13049E-01
  5616    0.69023E+00    0.10453E-01    0.53320E-02   -0.13038E-01
  5617    0.68983E+00    0.10444E-01    0.53302E-02   -0.13027E-01
  5618    0.68942E+00    0.10436E-01    0.53284E-02   -0.13016E-01
  5619    0.68899E+00    0.10427E-01    0.53266E-02   -0.13005E-01
  5620    0.68855E+00    0.10419E-01    0.53248E-02   -0.12995E-01
  5621    0.68810E+00    0.10410E-01    0.53230E-02   -0.12984E-01
  5622    0.68765E+00    0.10402E-01    0.53212E-02   -0.12973E-01
  5623    0.68720E+00    0.10394E-01    0.53194E-02   -0.12963E-01
  5624    0.68675E+00    0.10385E-01    0.53176E-02   -0.12952E-01
  5625    0.68631E+00    0.10377E-01    0.53159E-02   -0.12941E-01
  5626    0.68587E+00    0.10368E-01    0.53141E-02   -0.12931E-01
  5627    0.68545E+00    0.10360E-01    0.53123E-02   -0.12920E-01
  5628    0.68504E+00    0.10351E-01    0.53105E-02   -0.12909E-01
  5629    0.68465E+00    0.10343E-01    0.53087E-02   -0.12899E-01
  5630    0.68428E+00    0.10335E-01    0.53069E-02   -0.12888E-01
  5631    0.68392E+00    0.10326E-01    0.53051E-02   -0.12877E-01
  5632    0.68358E+00    0.10318E-01    0.53033E-02   -0.12866E-01
  5633    0.68326E+00    0.10310E-01    0.53015E-02   -0.12856E-01
  5634    0.68296E+00    0.10301E-01    0.52997E-02   -0.12845E-01
  5635    0.68267E+00    0.10293E-01    0.52980E-02   -0.12834E-01
  5636    0.68239E+00    0.10285E-01    0.52962E-02   -0.12823E-01
  5637    0.68212E+00    0.10277E-01    0.52944E-02   -0.12812E-01
  5638    0.68185E+00    0.10269E-01    0.52926E-02   -0.12801E-01
  5639    0.68159E+00    0.10260E-01    0.52908E-02   -0.12791E-01
  5640    0.68132E+00    0.10252E-01    0.52890E-02   -0.12780E-01
  5641    0.68105E+00    0.10244E-01    0.52872E-02   -0.12769E-01
  5642    0.68077E+00    0.10236E-01    0.52855E-02   -0.12758E-01
  5643    0.68047E+00    0.10228E-01    0.52837E-02   -0.12747E-01
  5644    0.68017E+00    0.10220E-01    0.52819E-02   -0.12737E-01
  5645    0.67984E+00    0.10212E-01    0.52801E-02   -0.12726E-01
  5646    0.67950E+00    0.10204E-01    0.52783E-02   -0.12716E-01
  5647    0.67914E+00    0.10195E-01    0.52766E-02   -0.12705E-01
  5648    0.67876E+00    0.10187E-01    0.52748E-02   -0.12695E-01
  5649    0.67837E+00    0.10179E-01    0.52730E-02   -0.12685E-01
  5650    0.67796E+00    0.10171E-01    0.52713E-02   -0.12674E-01
  5651    0.67754E+00    0.10163E-01    0.52695E-02   -0.12664E-01
  5652    0.67711E+00    0.10155E-01    0.52677E-02   -0.12654E-01
  5653    0.67667E+00    0.10147E-01    0.52660E-02   -0.12644E-01
  5654    0.67622E+00    0.10139E-01    0.52642E-02   -0.12634E-01
  5655    0.67578E+00    0.10131E-01    0.52624E-02   -0.12624E-01
  5656    0.67534E+00    0.10123E-01    0.52607E-02   -0.12614E-01
  5657    0.67491E+00    0.10115E-01    0.52589E-02   -0.12604E-01
  5658    0.67448E+00    0.10107E-01    0.52572E-02   -0.12594E-01
  5659    0.67408E+00    0.10099E-01    0.52554E-02   -0.12584E-01
  5660    0.67368E+00    0.10091E-01    0.52536E-02   -0.12573E-01
  5661    0.67331E+00    0.10083E-01    0.52519E-02   -0.12563E-01
  5662    0.67295E+00    0.10075E-01    0.52501E-02   -0.12553E-01
  5663    0.67261E+00    0.10067E-01    0.52484E-02   -0.12543E-01
  5664    0.67230E+00    0.10060E-01    0.52466E-02   -0.12533E-01
  5665    0.67200E+00    0.10052E-01    0.52449E-02   -0.12523E-01
  5666    0.67171E+00    0.10044E-01    0.52431E-02   -0.12512E-01
  5667    0.67144E+00    0.10036E-01    0.52413E-02   -0.12502E-01
  5668    0.67119E+00    0.10028E-01    0.52396E-02   -0.12492E-01
  5669    0.67093E+00    0.10020E-01    0.52378E-02   -0.12481E-01
  5670    0.67069E+00    0.10013E-01    0.52361E-02   -0.12471E-01
  5671    0.67044E+00    0.10005E-01    0.52343E-02   -0.12461E-01
  5672    0.67019E+00    0.99972E-02    0.52326E-02   -0.12451E-01
  5673    0.66994E+00    0.99895E-02    0.52308E-02   -0.12440E-01
  5674    0.66967E+00    0.99817E-02    0.52291E-02   -0.12430E-01
  5675    0.66939E+00    0.99740E-02    0.52273E-02   -0.12420E-01
  5676    0.66909E+00    0.99663E-02    0.52256E-02   -0.12410E-01
  5677    0.66878E+00    0.99586E-02    0.52238E-02   -0.12400E-01
  5678    0.66845E+00    0.99509E-02    0.52221E-02   -0.12390E-01
  5679    0.66810E+00    0.99433E-02    0.52204E-02   -0.12380E-01
  5680    0.66772E+00    0.99356E-02    0.52186E-02   -0.12371E-01
  5681    0.66734E+00    0.99280E-02    0.52169E-02   -0.12361E-01
  5682    0.66693E+00    0.99204E-02    0.52151E-02   -0.12351E-01
  5683    0.66651E+00    0.99127E-02    0.52134E-02   -0.12342E-01
  5684    0.66608E+00    0.99051E-02    0.52117E-02   -0.12332E-01
  5685    0.66565E+00    0.98975E-02    0.52099E-02   -0.12322E-01
  5686    0.66521E+00    0.98898E-02    0.52082E-02   -0.12313E-01
  5687    0.66477E+00    0.98822E-02    0.52065E-02   -0.12304E-01
  5688    0.66434E+00    0.98747E-02    0.52047E-02   -0.12294E-01
  5689    0.66391E+00    0.98670E-02    0.52030E-02   -0.12285E-01
  5690    0.66350E+00    0.98595E-02    0.52013E-02   -0.12275E-01
  5691    0.66310E+00    0.98520E-02    0.51996E-02   -0.12266E-01
  5692    0.66272E+00    0.98444E-02    0.51978E-02   -0.12256E-01
  5693    0.66236E+00    0.98369E-02    0.51961E-02   -0.12247E-01
  5694    0.66202E+00    0.98293E-02    0.51944E-02   -0.12237E-01
  5695    0.66170E+00    0.98219E-02    0.51927E-02   -0.12227E-01
  5696    0.66140E+00    0.98143E-02    0.51909E-02   -0.12218E-01
  5697    0.66111E+00    0.98069E-02    0.51892E-02   -0.12208E-01
  5698    0.66085E+00    0.97994E-02    0.51875E-02   -0.12198E-01
  5699    0.66060E+00    0.97920E-02    0.51858E-02   -0.12189E-01
  5700    0.66036E+00    0.97846E-02    0.51840E-02   -0.12179E-01
  5701    0.66013E+00    0.97772E-02    0.51823E-02   -0.12169E-01
  5702    0.65991E+00    0.97698E-02    0.51806E-02   -0.12159E-01
  5703    0.65968E+00    0.97624E-02    0.51789E-02   -0.12150E-01
  5704    0.65945E+00    0.97551E-02    0.51771E-02   -0.12140E-01
  5705    0.65921E+00    0.97477E-02    0.51754E-02   -0.12130E-01
  5706    0.65896E+00    0.97404E-02    0.51737E-02   -0.12121E-01
  5707    0.65869E+00    0.97331E-02    0.51720E-02   -0.12111E-01
  5708    0.65841E+00    0.97258E-02    0.51703E-02   -0.12102E-01
  5709    0.65811E+00    0.97185E-02    0.51686E-02   -0.12092E-01
  5710    0.65778E+00    0.97112E-02    0.51668E-02   -0.12083E-01
  5711    0.65744E+00    0.97039E-02    0.51651E-02   -0.12074E-01
  5712    0.65708E+00    0.96966E-02    0.51634E-02   -0.12065E-01
  5713    0.65669E+00    0.96894E-02    0.51617E-02   -0.12055E-01
  5714    0.65629E+00    0.96821E-02    0.51600E-02   -0.12046E-01
  5715    0.65588E+00    0.96749E-02    0.51583E-02   -0.12037E-01
  5716    0.65545E+00    0.96676E-02    0.51566E-02   -0.12028E-01
  5717    0.65502E+00    0.96604E-02    0.51549E-02   -0.12019E-01
  5718    0.65458E+00    0.96532E-02    0.51532E-02   -0.12011E-01
  5719    0.65415E+00    0.96459E-02    0.51515E-02   -0.12002E-01
  5720    0.65372E+00    0.96387E-02    0.51498E-02   -0.11993E-01
  5721    0.65330E+00    0.96315E-02    0.51481E-02   -0.11984E-01
  5722    0.65289E+00    0.96243E-02    0.51464E-02   -0.11975E-01
  5723    0.65250E+00    0.96171E-02    0.51447E-02   -0.11966E-01
  5724    0.65213E+00    0.96100E-02    0.51430E-02   -0.11957E-01
  5725    0.65178E+00    0.96028E-02    0.51413E-02   -0.11948E-01
  5726    0.65145E+00    0.95956E-02    0.51396E-02   -0.11939E-01
  5727    0.65114E+00    0.95885E-02    0.51379E-02   -0.11930E-01
  5728    0.65086E+00    0.95813E-02    0.51362E-02   -0.11921E-01
  5729    0.65059E+00    0.95743E-02    0.51346E-02   -0.11912E-01
  5730    0.65034E+00    0.95671E-02    0.51329E-02   -0.11903E-01
  5731    0.65011E+00    0.95601E-02    0.51312E-02   -0.11894E-01
  5732    0.64990E+00    0.95530E-02    0.51295E-02   -0.11884E-01
  5733    0.64968E+00    0.95460E-02    0.51278E-02   -0.11875E-01
  5734    0.64948E+00    0.95390E-02    0.51261E-02   -0.11866E-01
  5735    0.64927E+00    0.95320E-02    0.51244E-02   -0.11857E-01
  5736    0.64906E+00    0.95250E-02    0.51227E-02   -0.11848E-01
  5737    0.64884E+00    0.95180E-02    0.51210E-02   -0.11838E-01
  5738    0.64860E+00    0.95110E-02    0.51193E-02   -0.11829E-01
  5739    0.64835E+00    0.95040E-02    0.51176E-02   -0.11820E-01
  5740    0.64809E+00    0.94971E-02    0.51160E-02   -0.11811E-01
  5741    0.64780E+00    0.94901E-02    0.51143E-02   -0.11803E-01
  5742    0.64748E+00    0.94832E-02    0.51126E-02   -0.11794E-01
  5743    0.64715E+00    0.94763E-02    0.51109E-02   -0.11785E-01
  5744    0.64679E+00    0.94694E-02    0.51092E-02   -0.11776E-01
  5745    0.64642E+00    0.94624E-02    0.51076E-02   -0.11768E-01
  5746    0.64602E+00    0.94555E-02    0.51059E-02   -0.11759E-01
  5747    0.64561E+00    0.94486E-02    0.51042E-02   -0.11751E-01
  5748    0.64519E+00    0.94417E-02    0.51025E-02   -0.11742E-01
  5749    0.64476E+00    0.94348E-02    0.51009E-02   -0.11734E-01
  5750    0.64433E+00    0.94280E-02    0.50992E-02   -0.11726E-01
  5751    0.64389E+00    0.94211E-02    0.50975E-02   -0.11717E-01
  5752    0.64347E+00    0.94142E-02    0.50959E-02   -0.11709E-01
  5753    0.64305E+00    0.94074E-02    0.50942E-02   -0.11701E-01
  5754    0.64265E+00    0.94005E-02    0.50925E-02   -0.11692E-01
  5755    0.64226E+00    0.93937E-02    0.50909E-02   -0.11684E-01
  5756    0.64189E+00    0.93868E-02    0.50892E-02   -0.11675E-01
  5757    0.64155E+00    0.93800E-02    0.50875E-02   -0.11667E-01
  5758    0.64123E+00    0.93732E-02    0.50859E-02   -0.11659E-01
  5759    0.64093E+00    0.93664E-02    0.50842E-02   -0.11650E-01
  5760    0.64066E+00    0.93596E-02    0.50825E-02   -0.11641E-01
  5761    0.64041E+00    0.93528E-02    0.50809E-02   -0.11633E-01
  5762    0.64018E+00    0.93461E-02    0.50792E-02   -0.11624E-01
  5763    0.63996E+00    0.93393E-02    0.50775E-02   -0.11616E-01
  5764    0.63976E+00    0.93326E-02    0.50759E-02   -0.11607E-01
  5765    0.63957E+00    0.93259E-02    0.50742E-02   -0.11598E-01
  5766    0.63938E+00    0.93192E-02    0.50725E-02   -0.11589E-01
  5767    0.63919E+00    0.93125E-02    0.50709E-02   -0.11581E-01
  5768    0.63900E+00    0.93058E-02    0.50692E-02   -0.11572E-01
  5769    0.63880E+00    0.92991E-02    0.50676E-02   -0.11563E-01
  5770    0.63858E+00    0.92925E-02    0.50659E-02   -0.11555E-01
  5771    0.63835E+00    0.92858E-02    0.50643E-02   -0.11546E-01
  5772    0.63810E+00    0.92792E-02    0.50626E-02   -0.11538E-01
  5773    0.63782E+00    0.92726E-02    0.50609E-02   -0.11529E-01
  5774    0.63752E+00    0.92660E-02    0.50593E-02   -0.11521E-01
  5775    0.63720E+00    0.92594E-02    0.50576E-02   -0.11513E-01
  5776    0.63685E+00    0.92528E-02    0.50560E-02   -0.11505E-01
  5777    0.63649E+00    0.92462E-02    0.50543E-02   -0.11497E-01
  5778    0.63610E+00    0.92396E-02    0.50527E-02   -0.11489E-01
  5779    0.63569E+00    0.92330E-02    0.50511E-02   -0.11481E-01
  5780    0.63527E+00    0.92264E-02    0.50494E-02   -0.11473E-01
  5781    0.63485E+00    0.92199E-02    0.50478E-02   -0.11465E-01
  5782    0.63442E+00    0.92133E-02    0.50461E-02   -0.11457E-01
  5783    0.63399E+00    0.92067E-02    0.50445E-02   -0.11449E-01
  5784    0.63356E+00    0.92002E-02    0.50429E-02   -0.11441E-01
  5785    0.63315E+00    0.91936E-02    0.50412E-02   -0.11433E-01
  5786    0.63274E+00    0.91871E-02    0.50396E-02   -0.11426E-01
  5787    0.63236E+00    0.91806E-02    0.50380E-02   -0.11418E-01
  5788    0.63200E+00    0.91741E-02    0.50363E-02   -0.11410E-01
  5789    0.63166E+00    0.91675E-02    0.50347E-02   -0.11402E-01
  5790    0.63135E+00    0.91610E-02    0.50330E-02   -0.11394E-01
  5791    0.63106E+00    0.91545E-02    0.50314E-02   -0.11386E-01
  5792    0.63079E+00    0.91481E-02    0.50298E-02   -0.11378E-01
  5793    0.63055E+00    0.91416E-02    0.50281E-02   -0.11370E-01
  5794    0.63033E+00    0.91351E-02    0.50265E-02   -0.11361E-01
  5795    0.63013E+00    0.91287E-02    0.50249E-02   -0.11353E-01
  5796    0.62995E+00    0.91223E-02    0.50232E-02   -0.11345E-01
  5797    0.62977E+00    0.91158E-02    0.50216E-02   -0.11337E-01
  5798    0.62960E+00    0.91094E-02    0.50200E-02   -0.11328E-01
  5799    0.62943E+00    0.91031E-02    0.50183E-02   -0.11320E-01
  5800    0.62925E+00    0.90967E-02    0.50167E-02   -0.11312E-01
  5801    0.62907E+00    0.90903E-02    0.50151E-02   -0.11304E-01
  5802    0.62887E+00    0.90840E-02    0.50134E-02   -0.11296E-01
  5803    0.62866E+00    0.90776E-02    0.50118E-02   -0.11288E-01
  5804    0.62842E+00    0.90713E-02    0.50102E-02   -0.11279E-01
  5805    0.62816E+00    0.90649E-02    0.50085E-02   -0.11272E-01
  5806    0.62788E+00    0.90586E-02    0.50069E-02   -0.11264E-01
  5807    0.62757E+00    0.90523E-02    0.50053E-02   -0.11256E-01
  5808    0.62723E+00    0.90460E-02    0.50037E-02   -0.11248E-01
  5809    0.62688E+00    0.90397E-02    0.50021E-02   -0.11240E-01
  5810    0.62650E+00    0.90334E-02    0.50005E-02   -0.11233E-01
  5811    0.62610E+00    0.90271E-02    0.49988E-02   -0.11225E-01
  5812    0.62569E+00    0.90209E-02    0.49972E-02   -0.11218E-01
  5813    0.62526E+00    0.90146E-02    0.49956E-02   -0.11210E-01
  5814    0.62484E+00    0.90083E-02    0.49940E-02   -0.11203E-01
  5815    0.62441E+00    0.90020E-02    0.49924E-02   -0.11196E-01
  5816    0.62398E+00    0.89958E-02    0.49908E-02   -0.11188E-01
  5817    0.62357E+00    0.89895E-02    0.49892E-02   -0.11181E-01
  5818    0.62317E+00    0.89833E-02    0.49876E-02   -0.11173E-01
  5819    0.62279E+00    0.89770E-02    0.49860E-02   -0.11166E-01
  5820    0.62243E+00    0.89708E-02    0.49844E-02   -0.11159E-01
  5821    0.62209E+00    0.89646E-02    0.49827E-02   -0.11151E-01
  5822    0.62178E+00    0.89584E-02    0.49811E-02   -0.11144E-01
  5823    0.62150E+00    0.89522E-02    0.49795E-02   -0.11136E-01
  5824    0.62124E+00    0.89460E-02    0.49779E-02   -0.11128E-01
  5825    0.62101E+00    0.89398E-02    0.49763E-02   -0.11121E-01
  5826    0.62080E+00    0.89336E-02    0.49747E-02   -0.11113E-01
  5827    0.62061E+00    0.89275E-02    0.49731E-02   -0.11105E-01
  5828    0.62044E+00    0.89213E-02    0.49715E-02   -0.11097E-01
  5829    0.62027E+00    0.89152E-02    0.49699E-02   -0.11089E-01
  5830    0.62012E+00    0.89091E-02    0.49683E-02   -0.11082E-01
  5831    0.61996E+00    0.89029E-02    0.49667E-02   -0.11074E-01
  5832    0.61981E+00    0.88968E-02    0.49651E-02   -0.11066E-01
  5833    0.61964E+00    0.88907E-02    0.49635E-02   -0.11058E-01
