#    L    TT             EE             BB             TE          
  1880   0.268676E+03   0.105687E+02   0.610972E-01  -0.622295E+01
  1881   0.267767E+03   0.106011E+02   0.610302E-01  -0.632106E+01
  1882   0.266867E+03   0.106331E+02   0.609632E-01  -0.642163E+01
  1883   0.265980E+03   0.106640E+02   0.608964E-01  -0.652466E+01
  1884   0.265103E+03   0.106949E+02   0.608297E-01  -0.663003E+01
  1885   0.264238E+03   0.107247E+02   0.607631E-01  -0.673773E+01
  1886   0.263380E+03   0.107541E+02   0.606966E-01  -0.684761E+01
  1887   0.262534E+03   0.107827E+02   0.606302E-01  -0.695973E+01
  1888   0.261704E+03   0.108103E+02   0.605640E-01  -0.707391E+01
  1889   0.260880E+03   0.108374E+02   0.604979E-01  -0.719015E+01
  1890   0.260070E+03   0.108638E+02   0.604319E-01  -0.730839E+01
  1891   0.259273E+03   0.108896E+02   0.603662E-01  -0.742850E+01
  1892   0.258485E+03   0.109145E+02   0.603005E-01  -0.755052E+01
  1893   0.257708E+03   0.109388E+02   0.602350E-01  -0.767425E+01
  1894   0.256946E+03   0.109621E+02   0.601696E-01  -0.779966E+01
  1895   0.256191E+03   0.109847E+02   0.601044E-01  -0.792676E+01
  1896   0.255450E+03   0.110067E+02   0.600394E-01  -0.805544E+01
  1897   0.254724E+03   0.110274E+02   0.599746E-01  -0.818562E+01
  1898   0.254006E+03   0.110475E+02   0.599098E-01  -0.831729E+01
  1899   0.253302E+03   0.110670E+02   0.598453E-01  -0.845028E+01
  1900   0.252607E+03   0.110852E+02   0.597810E-01  -0.858461E+01
  1901   0.251925E+03   0.111027E+02   0.597168E-01  -0.872022E+01
  1902   0.251258E+03   0.111193E+02   0.596528E-01  -0.885697E+01
  1903   0.250599E+03   0.111349E+02   0.595890E-01  -0.899471E+01
  1904   0.249960E+03   0.111502E+02   0.595254E-01  -0.913329E+01
  1905   0.249321E+03   0.111642E+02   0.594620E-01  -0.927316E+01
  1906   0.248699E+03   0.111771E+02   0.593988E-01  -0.941399E+01
  1907   0.248091E+03   0.111897E+02   0.593358E-01  -0.955518E+01
  1908   0.247495E+03   0.112010E+02   0.592729E-01  -0.969758E+01
  1909   0.246907E+03   0.112113E+02   0.592103E-01  -0.984026E+01
  1910   0.246333E+03   0.112212E+02   0.591479E-01  -0.998378E+01
  1911   0.245774E+03   0.112298E+02   0.590857E-01  -0.101281E+02
  1912   0.245226E+03   0.112374E+02   0.590237E-01  -0.102723E+02
  1913   0.244692E+03   0.112440E+02   0.589619E-01  -0.104170E+02
  1914   0.244166E+03   0.112496E+02   0.589003E-01  -0.105620E+02
  1915   0.243654E+03   0.112545E+02   0.588390E-01  -0.107075E+02
  1916   0.243151E+03   0.112584E+02   0.587779E-01  -0.108529E+02
  1917   0.242664E+03   0.112610E+02   0.587170E-01  -0.109987E+02
  1918   0.242186E+03   0.112632E+02   0.586563E-01  -0.111445E+02
  1919   0.241721E+03   0.112641E+02   0.585958E-01  -0.112903E+02
  1920   0.241268E+03   0.112640E+02   0.585356E-01  -0.114360E+02
  1921   0.240823E+03   0.112632E+02   0.584756E-01  -0.115813E+02
  1922   0.240395E+03   0.112611E+02   0.584158E-01  -0.117266E+02
  1923   0.239975E+03   0.112583E+02   0.583563E-01  -0.118714E+02
  1924   0.239564E+03   0.112545E+02   0.582969E-01  -0.120161E+02
  1925   0.239171E+03   0.112493E+02   0.582379E-01  -0.121605E+02
  1926   0.238784E+03   0.112438E+02   0.581790E-01  -0.123041E+02
  1927   0.238405E+03   0.112373E+02   0.581204E-01  -0.124478E+02
  1928   0.238045E+03   0.112297E+02   0.580620E-01  -0.125897E+02
  1929   0.237690E+03   0.112212E+02   0.580039E-01  -0.127319E+02
  1930   0.237349E+03   0.112117E+02   0.579459E-01  -0.128728E+02
  1931   0.237021E+03   0.112009E+02   0.578883E-01  -0.130131E+02
  1932   0.236701E+03   0.111897E+02   0.578308E-01  -0.131523E+02
  1933   0.236391E+03   0.111772E+02   0.577737E-01  -0.132909E+02
  1934   0.236092E+03   0.111640E+02   0.577167E-01  -0.134284E+02
  1935   0.235803E+03   0.111495E+02   0.576600E-01  -0.135649E+02
  1936   0.235525E+03   0.111346E+02   0.576035E-01  -0.137003E+02
  1937   0.235254E+03   0.111178E+02   0.575473E-01  -0.138344E+02
  1938   0.234996E+03   0.111010E+02   0.574913E-01  -0.139673E+02
  1939   0.234749E+03   0.110829E+02   0.574356E-01  -0.140990E+02
  1940   0.234509E+03   0.110641E+02   0.573801E-01  -0.142296E+02
  1941   0.234282E+03   0.110443E+02   0.573249E-01  -0.143584E+02
  1942   0.234059E+03   0.110236E+02   0.572698E-01  -0.144860E+02
  1943   0.233849E+03   0.110022E+02   0.572151E-01  -0.146123E+02
  1944   0.233649E+03   0.109793E+02   0.571605E-01  -0.147367E+02
  1945   0.233453E+03   0.109563E+02   0.571062E-01  -0.148593E+02
  1946   0.233270E+03   0.109320E+02   0.570521E-01  -0.149808E+02
  1947   0.233091E+03   0.109071E+02   0.569983E-01  -0.151001E+02
  1948   0.232927E+03   0.108812E+02   0.569447E-01  -0.152181E+02
  1949   0.232767E+03   0.108541E+02   0.568914E-01  -0.153338E+02
  1950   0.232616E+03   0.108266E+02   0.568383E-01  -0.154481E+02
  1951   0.232475E+03   0.107985E+02   0.567854E-01  -0.155601E+02
  1952   0.232340E+03   0.107688E+02   0.567327E-01  -0.156704E+02
  1953   0.232214E+03   0.107388E+02   0.566804E-01  -0.157786E+02
  1954   0.232095E+03   0.107079E+02   0.566281E-01  -0.158848E+02
  1955   0.231981E+03   0.106763E+02   0.565762E-01  -0.159892E+02
  1956   0.231874E+03   0.106439E+02   0.565245E-01  -0.160912E+02
  1957   0.231787E+03   0.106105E+02   0.564730E-01  -0.161911E+02
  1958   0.231686E+03   0.105766E+02   0.564217E-01  -0.162889E+02
  1959   0.231602E+03   0.105417E+02   0.563707E-01  -0.163845E+02
  1960   0.231521E+03   0.105066E+02   0.563198E-01  -0.164780E+02
  1961   0.231449E+03   0.104705E+02   0.562693E-01  -0.165690E+02
  1962   0.231383E+03   0.104339E+02   0.562188E-01  -0.166575E+02
  1963   0.231322E+03   0.103964E+02   0.561687E-01  -0.167436E+02
  1964   0.231266E+03   0.103584E+02   0.561187E-01  -0.168274E+02
  1965   0.231219E+03   0.103195E+02   0.560690E-01  -0.169088E+02
  1966   0.231174E+03   0.102797E+02   0.560194E-01  -0.169879E+02
  1967   0.231138E+03   0.102397E+02   0.559701E-01  -0.170644E+02
  1968   0.231100E+03   0.101988E+02   0.559210E-01  -0.171384E+02
  1969   0.231074E+03   0.101574E+02   0.558721E-01  -0.172099E+02
  1970   0.231047E+03   0.101160E+02   0.558234E-01  -0.172787E+02
  1971   0.231027E+03   0.100735E+02   0.557749E-01  -0.173450E+02
  1972   0.231010E+03   0.100303E+02   0.557266E-01  -0.174084E+02
  1973   0.230997E+03   0.998703E+01   0.556785E-01  -0.174695E+02
  1974   0.230991E+03   0.994271E+01   0.556305E-01  -0.175279E+02
  1975   0.230984E+03   0.989816E+01   0.555828E-01  -0.175838E+02
  1976   0.230982E+03   0.985283E+01   0.555352E-01  -0.176368E+02
  1977   0.230984E+03   0.980727E+01   0.554879E-01  -0.176871E+02
  1978   0.230988E+03   0.976121E+01   0.554407E-01  -0.177345E+02
  1979   0.230995E+03   0.971466E+01   0.553937E-01  -0.177793E+02
  1980   0.231007E+03   0.966764E+01   0.553468E-01  -0.178214E+02
  1981   0.231017E+03   0.962015E+01   0.553002E-01  -0.178607E+02
  1982   0.231031E+03   0.957221E+01   0.552537E-01  -0.178972E+02
  1983   0.231048E+03   0.952383E+01   0.552074E-01  -0.179311E+02
  1984   0.231066E+03   0.947528E+01   0.551612E-01  -0.179620E+02
  1985   0.231088E+03   0.942604E+01   0.551153E-01  -0.179903E+02
  1986   0.231108E+03   0.937665E+01   0.550694E-01  -0.180156E+02
  1987   0.231129E+03   0.932712E+01   0.550238E-01  -0.180382E+02
  1988   0.231153E+03   0.927717E+01   0.549782E-01  -0.180579E+02
  1989   0.231177E+03   0.922709E+01   0.549329E-01  -0.180744E+02
  1990   0.231204E+03   0.917661E+01   0.548876E-01  -0.180887E+02
  1991   0.231227E+03   0.912547E+01   0.548426E-01  -0.180998E+02
  1992   0.231250E+03   0.907447E+01   0.547976E-01  -0.181082E+02
  1993   0.231275E+03   0.902337E+01   0.547528E-01  -0.181137E+02
  1994   0.231300E+03   0.897162E+01   0.547081E-01  -0.181165E+02
  1995   0.231329E+03   0.891980E+01   0.546636E-01  -0.181166E+02
  1996   0.231351E+03   0.886763E+01   0.546192E-01  -0.181138E+02
  1997   0.231374E+03   0.881538E+01   0.545749E-01  -0.181078E+02
  1998   0.231399E+03   0.876334E+01   0.545307E-01  -0.180991E+02
  1999   0.231421E+03   0.871071E+01   0.544867E-01  -0.180880E+02
  2000   0.231439E+03   0.865831E+01   0.544427E-01  -0.180738E+02
  2001   0.231460E+03   0.860587E+01   0.543989E-01  -0.180568E+02
  2002   0.231477E+03   0.855313E+01   0.543551E-01  -0.180373E+02
  2003   0.231494E+03   0.850037E+01   0.543115E-01  -0.180148E+02
  2004   0.231510E+03   0.844759E+01   0.542680E-01  -0.179897E+02
  2005   0.231519E+03   0.839451E+01   0.542246E-01  -0.179617E+02
  2006   0.231530E+03   0.834197E+01   0.541812E-01  -0.179314E+02
  2007   0.231535E+03   0.828888E+01   0.541380E-01  -0.178980E+02
  2008   0.231541E+03   0.823582E+01   0.540948E-01  -0.178622E+02
  2009   0.231543E+03   0.818303E+01   0.540518E-01  -0.178233E+02
  2010   0.231539E+03   0.813026E+01   0.540087E-01  -0.177821E+02
  2011   0.231535E+03   0.807727E+01   0.539658E-01  -0.177383E+02
  2012   0.231528E+03   0.802460E+01   0.539230E-01  -0.176920E+02
  2013   0.231514E+03   0.797171E+01   0.538802E-01  -0.176432E+02
  2014   0.231501E+03   0.791942E+01   0.538375E-01  -0.175913E+02
  2015   0.231484E+03   0.786692E+01   0.537948E-01  -0.175377E+02
  2016   0.231465E+03   0.781476E+01   0.537522E-01  -0.174811E+02
  2017   0.231436E+03   0.776268E+01   0.537097E-01  -0.174222E+02
  2018   0.231406E+03   0.771073E+01   0.536672E-01  -0.173609E+02
  2019   0.231371E+03   0.765893E+01   0.536248E-01  -0.172965E+02
  2020   0.231333E+03   0.760727E+01   0.535823E-01  -0.172304E+02
  2021   0.231291E+03   0.755598E+01   0.535400E-01  -0.171617E+02
  2022   0.231241E+03   0.750484E+01   0.534976E-01  -0.170907E+02
  2023   0.231187E+03   0.745393E+01   0.534554E-01  -0.170174E+02
  2024   0.231130E+03   0.740325E+01   0.534131E-01  -0.169419E+02
  2025   0.231064E+03   0.735284E+01   0.533709E-01  -0.168640E+02
  2026   0.230997E+03   0.730269E+01   0.533287E-01  -0.167841E+02
  2027   0.230926E+03   0.725287E+01   0.532865E-01  -0.167018E+02
  2028   0.230844E+03   0.720334E+01   0.532443E-01  -0.166175E+02
  2029   0.230762E+03   0.715413E+01   0.532022E-01  -0.165311E+02
  2030   0.230670E+03   0.710523E+01   0.531600E-01  -0.164428E+02
  2031   0.230573E+03   0.705669E+01   0.531179E-01  -0.163524E+02
  2032   0.230473E+03   0.700848E+01   0.530758E-01  -0.162600E+02
  2033   0.230365E+03   0.696068E+01   0.530337E-01  -0.161657E+02
  2034   0.230254E+03   0.691325E+01   0.529915E-01  -0.160694E+02
  2035   0.230132E+03   0.686619E+01   0.529495E-01  -0.159711E+02
  2036   0.230005E+03   0.681953E+01   0.529073E-01  -0.158712E+02
  2037   0.229875E+03   0.677332E+01   0.528652E-01  -0.157694E+02
  2038   0.229731E+03   0.672749E+01   0.528230E-01  -0.156660E+02
  2039   0.229587E+03   0.668214E+01   0.527809E-01  -0.155605E+02
  2040   0.229437E+03   0.663723E+01   0.527386E-01  -0.154536E+02
  2041   0.229276E+03   0.659274E+01   0.526965E-01  -0.153449E+02
  2042   0.229112E+03   0.654877E+01   0.526542E-01  -0.152350E+02
  2043   0.228937E+03   0.650528E+01   0.526120E-01  -0.151230E+02
  2044   0.228762E+03   0.646225E+01   0.525696E-01  -0.150097E+02
  2045   0.228576E+03   0.641973E+01   0.525273E-01  -0.148950E+02
  2046   0.228386E+03   0.637771E+01   0.524850E-01  -0.147792E+02
  2047   0.228186E+03   0.633621E+01   0.524426E-01  -0.146619E+02
  2048   0.227980E+03   0.629524E+01   0.524001E-01  -0.145429E+02
  2049   0.227768E+03   0.625481E+01   0.523577E-01  -0.144231E+02
  2050   0.227547E+03   0.621491E+01   0.523151E-01  -0.143017E+02
  2051   0.227316E+03   0.617556E+01   0.522726E-01  -0.141794E+02
  2052   0.227084E+03   0.613679E+01   0.522299E-01  -0.140558E+02
  2053   0.226840E+03   0.609858E+01   0.521873E-01  -0.139310E+02
  2054   0.226591E+03   0.606094E+01   0.521445E-01  -0.138053E+02
  2055   0.226332E+03   0.602386E+01   0.521018E-01  -0.136787E+02
  2056   0.226067E+03   0.598741E+01   0.520589E-01  -0.135511E+02
  2057   0.225797E+03   0.595155E+01   0.520160E-01  -0.134223E+02
  2058   0.225517E+03   0.591627E+01   0.519730E-01  -0.132931E+02
  2059   0.225231E+03   0.588162E+01   0.519300E-01  -0.131627E+02
  2060   0.224937E+03   0.584753E+01   0.518869E-01  -0.130314E+02
  2061   0.224637E+03   0.581409E+01   0.518438E-01  -0.128996E+02
  2062   0.224329E+03   0.578129E+01   0.518005E-01  -0.127671E+02
  2063   0.224014E+03   0.574910E+01   0.517572E-01  -0.126339E+02
  2064   0.223689E+03   0.571755E+01   0.517138E-01  -0.125001E+02
  2065   0.223357E+03   0.568665E+01   0.516704E-01  -0.123659E+02
  2066   0.223022E+03   0.565639E+01   0.516268E-01  -0.122313E+02
  2067   0.222676E+03   0.562675E+01   0.515832E-01  -0.120961E+02
  2068   0.222321E+03   0.559776E+01   0.515395E-01  -0.119607E+02
  2069   0.221963E+03   0.556944E+01   0.514958E-01  -0.118246E+02
  2070   0.221593E+03   0.554178E+01   0.514519E-01  -0.116885E+02
  2071   0.221218E+03   0.551477E+01   0.514079E-01  -0.115522E+02
  2072   0.220836E+03   0.548843E+01   0.513639E-01  -0.114154E+02
  2073   0.220446E+03   0.546275E+01   0.513198E-01  -0.112786E+02
  2074   0.220050E+03   0.543773E+01   0.512755E-01  -0.111418E+02
  2075   0.219645E+03   0.541336E+01   0.512313E-01  -0.110047E+02
  2076   0.219233E+03   0.538968E+01   0.511869E-01  -0.108676E+02
  2077   0.218817E+03   0.536667E+01   0.511424E-01  -0.107308E+02
  2078   0.218392E+03   0.534432E+01   0.510978E-01  -0.105938E+02
  2079   0.217955E+03   0.532266E+01   0.510532E-01  -0.104571E+02
  2080   0.217519E+03   0.530165E+01   0.510084E-01  -0.103202E+02
  2081   0.217072E+03   0.528134E+01   0.509635E-01  -0.101839E+02
  2082   0.216619E+03   0.526167E+01   0.509186E-01  -0.100475E+02
  2083   0.216160E+03   0.524267E+01   0.508735E-01  -0.991197E+01
  2084   0.215690E+03   0.522438E+01   0.508284E-01  -0.977633E+01
  2085   0.215219E+03   0.520672E+01   0.507831E-01  -0.964089E+01
  2086   0.214738E+03   0.518974E+01   0.507378E-01  -0.950590E+01
  2087   0.214251E+03   0.517343E+01   0.506924E-01  -0.937164E+01
  2088   0.213756E+03   0.515778E+01   0.506468E-01  -0.923788E+01
  2089   0.213257E+03   0.514280E+01   0.506012E-01  -0.910441E+01
  2090   0.212749E+03   0.512847E+01   0.505554E-01  -0.897175E+01
  2091   0.212240E+03   0.511482E+01   0.505096E-01  -0.883965E+01
  2092   0.211721E+03   0.510179E+01   0.504636E-01  -0.870840E+01
  2093   0.211194E+03   0.508943E+01   0.504176E-01  -0.857727E+01
  2094   0.210664E+03   0.507774E+01   0.503714E-01  -0.844726E+01
  2095   0.210128E+03   0.506666E+01   0.503252E-01  -0.831812E+01
  2096   0.209585E+03   0.505628E+01   0.502788E-01  -0.818993E+01
  2097   0.209037E+03   0.504648E+01   0.502324E-01  -0.806240E+01
  2098   0.208483E+03   0.503735E+01   0.501859E-01  -0.793593E+01
  2099   0.207924E+03   0.502882E+01   0.501392E-01  -0.781002E+01
  2100   0.207360E+03   0.502097E+01   0.500925E-01  -0.768546E+01
  2101   0.206788E+03   0.501370E+01   0.500457E-01  -0.756176E+01
  2102   0.206211E+03   0.500705E+01   0.499987E-01  -0.743909E+01
  2103   0.205630E+03   0.500101E+01   0.499517E-01  -0.731752E+01
  2104   0.205046E+03   0.499558E+01   0.499045E-01  -0.719705E+01
  2105   0.204452E+03   0.499073E+01   0.498573E-01  -0.707772E+01
  2106   0.203856E+03   0.498651E+01   0.498100E-01  -0.695957E+01
  2107   0.203255E+03   0.498285E+01   0.497626E-01  -0.684264E+01
  2108   0.202647E+03   0.497978E+01   0.497150E-01  -0.672694E+01
  2109   0.202039E+03   0.497728E+01   0.496674E-01  -0.661249E+01
  2110   0.201424E+03   0.497537E+01   0.496197E-01  -0.649935E+01
  2111   0.200805E+03   0.497397E+01   0.495719E-01  -0.638754E+01
  2112   0.200181E+03   0.497317E+01   0.495240E-01  -0.627707E+01
  2113   0.199553E+03   0.497286E+01   0.494761E-01  -0.616802E+01
  2114   0.198922E+03   0.497312E+01   0.494280E-01  -0.606037E+01
  2115   0.198285E+03   0.497393E+01   0.493798E-01  -0.595414E+01
  2116   0.197649E+03   0.497529E+01   0.493315E-01  -0.584938E+01
  2117   0.197006E+03   0.497723E+01   0.492832E-01  -0.574617E+01
  2118   0.196359E+03   0.497957E+01   0.492348E-01  -0.564441E+01
  2119   0.195711E+03   0.498245E+01   0.491863E-01  -0.554421E+01
  2120   0.195056E+03   0.498580E+01   0.491377E-01  -0.544556E+01
  2121   0.194400E+03   0.498969E+01   0.490891E-01  -0.534853E+01
  2122   0.193740E+03   0.499400E+01   0.490403E-01  -0.525307E+01
  2123   0.193078E+03   0.499879E+01   0.489915E-01  -0.515926E+01
  2124   0.192415E+03   0.500403E+01   0.489426E-01  -0.506708E+01
  2125   0.191746E+03   0.500976E+01   0.488936E-01  -0.497656E+01
  2126   0.191079E+03   0.501586E+01   0.488445E-01  -0.488773E+01
  2127   0.190405E+03   0.502246E+01   0.487954E-01  -0.480063E+01
  2128   0.189732E+03   0.502944E+01   0.487462E-01  -0.471521E+01
  2129   0.189054E+03   0.503682E+01   0.486970E-01  -0.463154E+01
  2130   0.188375E+03   0.504462E+01   0.486476E-01  -0.454962E+01
  2131   0.187695E+03   0.505285E+01   0.485982E-01  -0.446948E+01
  2132   0.187013E+03   0.506142E+01   0.485487E-01  -0.439108E+01
  2133   0.186329E+03   0.507040E+01   0.484992E-01  -0.431453E+01
  2134   0.185644E+03   0.507972E+01   0.484496E-01  -0.423978E+01
  2135   0.184956E+03   0.508942E+01   0.484000E-01  -0.416678E+01
  2136   0.184268E+03   0.509941E+01   0.483502E-01  -0.409569E+01
  2137   0.183579E+03   0.510978E+01   0.483005E-01  -0.402640E+01
  2138   0.182888E+03   0.512046E+01   0.482507E-01  -0.395897E+01
  2139   0.182198E+03   0.513146E+01   0.482008E-01  -0.389339E+01
  2140   0.181506E+03   0.514277E+01   0.481509E-01  -0.382967E+01
  2141   0.180816E+03   0.515432E+01   0.481009E-01  -0.376784E+01
  2142   0.180121E+03   0.516620E+01   0.480509E-01  -0.370788E+01
  2143   0.179426E+03   0.517834E+01   0.480009E-01  -0.364982E+01
  2144   0.178731E+03   0.519073E+01   0.479507E-01  -0.359361E+01
  2145   0.178038E+03   0.520339E+01   0.479006E-01  -0.353935E+01
  2146   0.177343E+03   0.521626E+01   0.478504E-01  -0.348695E+01
  2147   0.176649E+03   0.522937E+01   0.478002E-01  -0.343646E+01
  2148   0.175959E+03   0.524273E+01   0.477500E-01  -0.338788E+01
  2149   0.175267E+03   0.525628E+01   0.476997E-01  -0.334119E+01
  2150   0.174573E+03   0.527002E+01   0.476494E-01  -0.329641E+01
  2151   0.173881E+03   0.528394E+01   0.475991E-01  -0.325354E+01
  2152   0.173191E+03   0.529804E+01   0.475487E-01  -0.321256E+01
  2153   0.172500E+03   0.531230E+01   0.474983E-01  -0.317349E+01
  2154   0.171811E+03   0.532671E+01   0.474479E-01  -0.313631E+01
  2155   0.171124E+03   0.534127E+01   0.473975E-01  -0.310103E+01
  2156   0.170438E+03   0.535597E+01   0.473471E-01  -0.306763E+01
  2157   0.169753E+03   0.537077E+01   0.472966E-01  -0.303613E+01
  2158   0.169071E+03   0.538570E+01   0.472462E-01  -0.300650E+01
  2159   0.168387E+03   0.540073E+01   0.471957E-01  -0.297875E+01
  2160   0.167707E+03   0.541584E+01   0.471452E-01  -0.295287E+01
  2161   0.167028E+03   0.543102E+01   0.470948E-01  -0.292884E+01
  2162   0.166353E+03   0.544629E+01   0.470442E-01  -0.290667E+01
  2163   0.165678E+03   0.546159E+01   0.469938E-01  -0.288635E+01
  2164   0.165005E+03   0.547694E+01   0.469433E-01  -0.286786E+01
  2165   0.164335E+03   0.549238E+01   0.468928E-01  -0.285119E+01
  2166   0.163669E+03   0.550779E+01   0.468423E-01  -0.283634E+01
  2167   0.163003E+03   0.552321E+01   0.467919E-01  -0.282329E+01
  2168   0.162339E+03   0.553868E+01   0.467414E-01  -0.281204E+01
  2169   0.161682E+03   0.555410E+01   0.466910E-01  -0.280257E+01
  2170   0.161027E+03   0.556954E+01   0.466406E-01  -0.279486E+01
  2171   0.160370E+03   0.558492E+01   0.465902E-01  -0.278890E+01
  2172   0.159720E+03   0.560028E+01   0.465398E-01  -0.278468E+01
